segment_id,document_id,component_id,section_id,source_sha256,source_text,target_text,status
O006-PSU-002-S0062,O006-PSU-002,Lesson01,the-basics,fffb6814ebd4650e69400e6219568a7d18515c255fe339f3acd19735f4a84afe,"
Fig 1.1
",,pending
O006-PSU-002-S0063,O006-PSU-002,Lesson01,the-basics,5525197b24a0593ba5535c7de44ff0727995a58da5526351a8e56e7b2865590a,"The observed fifth order statistic, ",,pending
O006-PSU-002-S0064,O006-PSU-002,Lesson01,the-basics,dd722847b7bcb8fd179833677308f009edcd5ec13d11eba4fec25f1cc47a5b4a,", would also be less than one if all six of the observed values ",,pending
O006-PSU-002-S0065,O006-PSU-002,Lesson01,the-basics,96eecda3bc5f1d789552b627f1786b7a2e8444d48f8828f133b14583be961d25, are less than one:,,pending
O006-PSU-002-S0066,O006-PSU-002,Lesson01,the-basics,6f1560ccf0c8517e544636989c36ea5ac8d0112caf32b70a81ef3e2552333444,"
Fig 1.2
",,pending
O006-PSU-002-S0067,O006-PSU-002,Lesson01,the-basics,5525197b24a0593ba5535c7de44ff0727995a58da5526351a8e56e7b2865590a,"The observed fifth order statistic, ",,pending
O006-PSU-002-S0068,O006-PSU-002,Lesson01,the-basics,620441f6e2684eb5074a377830b74575fbdf9c047568855a045d6e30e5b14ae7,", would not be less than one if the first four observed values ",,pending
O006-PSU-002-S0069,O006-PSU-002,Lesson01,the-basics,dbaef368e97eea05247ff4df6b6841e475c4319443aa2ebe6071b17a346324e9," are less than one, but the fifth ",,pending
O006-PSU-002-S0070,O006-PSU-002,Lesson01,the-basics,aa01a3d6bbca58ca476a7aee39109d9b556680e3b87b72ad0224f42530c924f0, and sixth ,,pending
O006-PSU-002-S0071,O006-PSU-002,Lesson01,the-basics,a1a59a320fc38582eb2ddf82f4c0a7f3c333b0213aed1670f82e05cdef6fe70d, are not:,,pending
O006-PSU-002-S0072,O006-PSU-002,Lesson01,the-basics,4a3a866d3a4c9b0433639f07aadebcdc1c872e602b66821eea1a1dda971649e5,"
Fig 1.3
",,pending
O006-PSU-002-S0073,O006-PSU-002,Lesson01,the-basics,93af6eecfdce0533a4ec00adc7cbfe46a63af21d2248ad5374eedeb6fddce5d2,"Again, the only way that the fifth order statistic, ",,pending
O006-PSU-002-S0074,O006-PSU-002,Lesson01,the-basics,44eff665f0350999342894fcc6ab31b0f86010c36905326ce2eac589bb35b9e0,", would be less than one is if 5 or 6… that is, at least 5… of the random variables ",,pending
O006-PSU-002-S0075,O006-PSU-002,Lesson01,the-basics,5674d6a105dc2132f81c10c36401257a1b98235f263c554093a46caffa6c2180," are less than one. For the sake of simplicity, we considered just the first five or six random variables, but in reality, any five or six random variables less than one would do. We just have to do some “choosing” to count the number of ways that we can get any five or six of the random variables to be less than one.",,pending
O006-PSU-002-S0076,O006-PSU-002,Lesson01,the-basics,417b8fda83bb4f377c876a64ea27590c6d068a65a1a1bff0e4127d688ede3ea8,"If you think about it, then, we have a binomial probability calculation here. If the event ",,pending
O006-PSU-002-S0077,O006-PSU-002,Lesson01,the-basics,cf384fa3ff2df37e77208fb72e6675455e3ad0c8be891f1370f6bd60e828e87e," is considered a “success,” and we let ",,pending
O006-PSU-002-S0078,O006-PSU-002,Lesson01,the-basics,9273d722e15452c7c976e3e74026fda34e5ffaf7451506947ad1937667e19e37," = the number of successes in six mutually independent trials, then ",,pending
O006-PSU-002-S0079,O006-PSU-002,Lesson01,the-basics,4374cd5d61bb0918db4cf229b2dc01a6359d3b67c7dc78167f6c109ea5390a45, is a binomial random variable with ,,pending
O006-PSU-002-S0080,O006-PSU-002,Lesson01,the-basics,e3ee915a8e8c7aa02d2fced443314522b20824abd2535d5959c41dc8ab8a09e4, and ,,pending
O006-PSU-002-S0081,O006-PSU-002,Lesson01,the-basics,d4c1ec11c1b62823fa6b8de8da6de95cda1761293c72733b95b6cce6c6201c4f,"Finding the probability that the fifth order statistic, ",,pending
O006-PSU-002-S0082,O006-PSU-002,Lesson01,the-basics,1728cad506bf013c0572f8419e6939c330d60eed78e8ad85d5039e33398d42aa,", is less than one reduces to a binomial calculation then. That is:",,pending
O006-PSU-002-S0083,O006-PSU-002,Lesson01,the-basics,441056e20b20751825eaf169a15c5b5f23f77914066136bb4a10ef049b1045f5,The fact that the calculated probability is so small should make sense in light of the given p.d.f. of ,,pending
O006-PSU-002-S0084,O006-PSU-002,Lesson01,the-basics,f33ab87d2651a77b7a0859cb4cfb371170c39665dbb8eb76c3ed8f397405af1f,". After all, each individual ",,pending
O006-PSU-002-S0085,O006-PSU-002,Lesson01,the-basics,175c41f7429b8ba2b90019612f9f06e2365a16391ac9601b4fd9221174c68d8d," has a greater chance of falling above, rather than below, one. For that reason, it would be unusual to observe as many as five or six ",,pending
O006-PSU-002-S0086,O006-PSU-002,Lesson01,the-basics,0e1ebe224023af0794990a1c5a8bc08020913fe946724c55604aa7d8e964f2ca,’s less than one.,,pending
O006-PSU-002-S0087,O006-PSU-002,Lesson01,the-basics,a0dbedc063e6eb87261f4cc2792e0f2e7c4ac92051bf3cd940eff72e880e9e38,"What is the cumulative distribution function,",,pending
O006-PSU-002-S0088,O006-PSU-002,Lesson01,the-basics,7c75e7e0d2df75d5352351c987aebe32fb2c0c9ff33b7350f0f8ffa9cc5b8992,", of the fifth order statistic ",,pending
O006-PSU-002-S0089,O006-PSU-002,Lesson01,the-basics,22927695994eab589c7601a6b15df4d9dc67c5aceb9a74cdb965444b9b8362a6,Solution,,pending
O006-PSU-002-S0090,O006-PSU-002,Lesson01,the-basics,4d6caae21e8c4321d1aae3d3d6281156fd415206bac757818329a3e3267b2b5a,"Recalling the definition of a cumulative distribution function, ",,pending
O006-PSU-002-S0091,O006-PSU-002,Lesson01,the-basics,85bff994b15631097e3f194e85b6d0e998f285a02944f55b67b7181111c623ca, is defined to be the probability that the fifth order statistic ,,pending
O006-PSU-002-S0092,O006-PSU-002,Lesson01,the-basics,e9b5d4b23ddd89484842140f861dd8744f2c3d5a26ec514a523c641d7f522786, is less than some value ,,pending
O006-PSU-002-S0093,O006-PSU-002,Lesson01,the-basics,deb44499eba48c74c2d981c532e78b27ecfafd4e59fb31f647bc616e686ba4fe,. That is:,,pending
O006-PSU-002-S0094,O006-PSU-002,Lesson01,the-basics,5fdc8c19f0afb668db9f82b6e981e47691c5d3bca4d6b25ef0c037ca89be47ec,"Well, in our above work, we found the probability that the fifth order statistic ",,pending
O006-PSU-002-S0095,O006-PSU-002,Lesson01,the-basics,8ae9b5624ada3733d2faa57d45f2b58f34e374808b5a938d02fea5c49ea63b34," is less than a specific value, namely 1. We just need to generalize our work there to allow for any value ",,pending
O006-PSU-002-S0096,O006-PSU-002,Lesson01,the-basics,7f429dcfc555b289d5f99370c724437a3d20553d31748b0792d900a189e769aa,". Well, if the event ",,pending
O006-PSU-002-S0097,O006-PSU-002,Lesson01,the-basics,cf384fa3ff2df37e77208fb72e6675455e3ad0c8be891f1370f6bd60e828e87e," is considered a “success,” and we let ",,pending
O006-PSU-002-S0098,O006-PSU-002,Lesson01,the-basics,9273d722e15452c7c976e3e74026fda34e5ffaf7451506947ad1937667e19e37," = the number of successes in six mutually independent trials, then ",,pending
O006-PSU-002-S0099,O006-PSU-002,Lesson01,the-basics,4374cd5d61bb0918db4cf229b2dc01a6359d3b67c7dc78167f6c109ea5390a45, is a binomial random variable with ,,pending
O006-PSU-002-S0100,O006-PSU-002,Lesson01,the-basics,473ad0de1b161412278784305eda48b80d42f3eaa0f3059de022fe807d2cd551, and probability of success:,,pending
O006-PSU-002-S0101,O006-PSU-002,Lesson01,the-basics,b2ed93dfaad26ae69c7845adfd1dae474a8632146178877793606c09c691ee7d,"Therefore, the cumulative distribution function ",,pending
O006-PSU-002-S0102,O006-PSU-002,Lesson01,the-basics,2b9badfce53ec20ec8326cadcb9dadac7a6e46f0ec057995c7719f77f8b90198, of the fifth order statistic ,,pending
O006-PSU-002-S0103,O006-PSU-002,Lesson01,the-basics,ccd4554f9c2a0a240cbe274a4447ae7d6933d28a26c80815a1475dff5ad731bd, is:,,pending
O006-PSU-002-S0104,O006-PSU-002,Lesson01,the-basics,21f4c696f93fb96f5f71545f752d435f4a46341ea57dc4558b6c2795bd97604d,for ,,pending
O006-PSU-002-S0105,O006-PSU-002,Lesson01,the-basics,5b199f2c867d16c054d631729b4d642635f00257020399a9cd447012037a0914,"What is the probability density function,",,pending
O006-PSU-002-S0106,O006-PSU-002,Lesson01,the-basics,7c75e7e0d2df75d5352351c987aebe32fb2c0c9ff33b7350f0f8ffa9cc5b8992,", of the fifth order statistic ",,pending
O006-PSU-002-S0107,O006-PSU-002,Lesson01,the-basics,22927695994eab589c7601a6b15df4d9dc67c5aceb9a74cdb965444b9b8362a6,Solution,,pending
O006-PSU-002-S0108,O006-PSU-002,Lesson01,the-basics,18d40c0ccef653bf7ade0d568739cb90ecd0acbda32a814d73345c9b7a2e700b,All we need to do to find the probability density function ,,pending
O006-PSU-002-S0109,O006-PSU-002,Lesson01,the-basics,726760423a1141236c6ec3316b732edcc25ada00d452ec583e6c9ea8ac4dc5ee, is to take the derivative of the distribution function ,,pending
O006-PSU-002-S0110,O006-PSU-002,Lesson01,the-basics,8a390729a748b48918a197fb2c96c761332b6bb11a3dd7c5fc4bfde4da0695d9, with respect to ,,pending
O006-PSU-002-S0111,O006-PSU-002,Lesson01,the-basics,dc6a7021f506c406f42b68a7d0cc79afd46e8c9701408f5c6adcd4f132251836,". Doing so, we get:",,pending
O006-PSU-002-S0112,O006-PSU-002,Lesson01,the-basics,7565447c2a8a02545222e16986686dbd5ae625664458ba5749382058706ad7a8,Upon recognizing that:,,pending
O006-PSU-002-S0113,O006-PSU-002,Lesson01,the-basics,0fd23550c2581598b9b7bdb400740258ff1555a877e66bd4c2266006871d3498,"we see that the middle term simplifies somewhat, and the first term is just the negative of the third term, therefore they cancel each other out:",,pending
O006-PSU-002-S0114,O006-PSU-002,Lesson01,the-basics,8797fd8047675f75eb47bba7275565b2a4c62a9ec46f8df05fbe3f73db30e95b,"Therefore, the probability density function of the fifth order statistic ",,pending
O006-PSU-002-S0115,O006-PSU-002,Lesson01,the-basics,ccd4554f9c2a0a240cbe274a4447ae7d6933d28a26c80815a1475dff5ad731bd, is:,,pending
O006-PSU-002-S0116,O006-PSU-002,Lesson01,the-basics,21f4c696f93fb96f5f71545f752d435f4a46341ea57dc4558b6c2795bd97604d,for ,,pending
O006-PSU-002-S0117,O006-PSU-002,Lesson01,the-basics,2fc6d633d377a139419f1fc10e13e83753b2cec343a1d61d69876f96500cc6fc,". When we go on to generalize our work on the next page, it will benefit us to note that because the density function and distribution function of each ",,pending
O006-PSU-002-S0118,O006-PSU-002,Lesson01,the-basics,4ed4501f76a58e18d28556526f0e758b5ca3baba9c4d5cda7e051fb810f281a0, are:,,pending
O006-PSU-002-S0119,O006-PSU-002,Lesson01,the-basics,26ebbd24df767d4d5205e592d1b47d31cd48f1008eb85c16060cb83989c7a302,"respectively, when ",,pending
O006-PSU-002-S0120,O006-PSU-002,Lesson01,the-basics,43f0bfd0a82dca9c06d9cd07461e0f4cd521df240e02027b896b8fe28a5f2da6,", we can alternatively write the probability density function of the fifth order statistic ",,pending
O006-PSU-002-S0121,O006-PSU-002,Lesson01,the-basics,a5ca28c70ee4c89020cf8c68f22526328ab9f770c4648c329d250eb0ac7da70f, as:,,pending
O006-PSU-002-S0122,O006-PSU-002,Lesson01,the-basics,b4e19ee2ae632036a1bdee053d808dc889103022507c9a342d0ca0983a74a314,Done!,,pending
O006-PSU-002-S0123,O006-PSU-002,Lesson01,the-basics,e4b10f6916fabc03fe6734bd97812596028a91310ba02d815829d3424ebba421,"Whew! Now, let’s push on to the more general case of finding the probability density function of the ",,pending
O006-PSU-002-S0124,O006-PSU-002,Lesson01,the-basics,128ff75c9ed1f3f482aced6a3efa6e04645753dd4dcf73c7940178b11f2f6493, order statistic.,,pending
O006-PSU-002-S0125,O006-PSU-002,Lesson01,probability-density-functions,8f34a3764aa8f3ce6c0eb3bdf3a58f569b43a4c6006ad689717f983a11b2956b, Probability Density Functions,,pending
O006-PSU-002-S0126,O006-PSU-002,Lesson01,probability-density-functions,0f3c1c07c08e36dbe8da79abdd50d5492106539e4e7bf66245be308277407afc,"Our work on the previous page with finding the probability density function of a specific order statistic, namely the fifth one of a certain set of six random variables, should help us here when we work on finding the probability density function of any old order statistic, that is, the ",,pending
O006-PSU-002-S0127,O006-PSU-002,Lesson01,probability-density-functions,5b1f9040a21bf9c7d6b7dbdbceda31198c899605501187e9744f214d8a637d07, one.,,pending
O006-PSU-002-S0128,O006-PSU-002,Lesson01,probability-density-functions,cc2c8ca86dfec79be5a9d48e1c0171c3f08b1904cc16f5c8725380b7144173ed,Theorem 1.1,,pending
O006-PSU-002-S0129,O006-PSU-002,Lesson01,probability-density-functions,c99daa81da9a1194c3f4d33c7020a3736d3fa7de6904b5d7f1bd07ecffaf45cb, Let ,,pending
O006-PSU-002-S0130,O006-PSU-002,Lesson01,probability-density-functions,222b9958f07fdc2897a73ede877d2deceed0cb85672e84d3317973dec54ff2fd, be the order statistics of n independent observations from a continuous distribution with cumulative distribution function ,,pending
O006-PSU-002-S0131,O006-PSU-002,Lesson01,probability-density-functions,5e58e2152764eb43819d2a2b61fbceaf80a9d39eb3b69ef65f1f57a1be5c573b, and probability density function:,,pending
O006-PSU-002-S0132,O006-PSU-002,Lesson01,probability-density-functions,2a8cbd075a36c54e845e09e26de107837aee337843deb58d43e35b16d7f00c7e,where ,,pending
O006-PSU-002-S0133,O006-PSU-002,Lesson01,probability-density-functions,adf319697adb4f028cdb1591ef1cc37b7c29cddc4c85f9606c2d0e4967f45e9f, over the support ,,pending
O006-PSU-002-S0134,O006-PSU-002,Lesson01,probability-density-functions,cff99494bbfe2cb40c94cf958e4b9d8c13f5f9116dba685ffbe23f14a5bc7b17,". Then, the probability density function of the ",,pending
O006-PSU-002-S0135,O006-PSU-002,Lesson01,probability-density-functions,09f7e6dbf508e628f59ff1e9f8b26507ed475c8e2c6af2757f26876ef60c20d1, order statistic is:,,pending
O006-PSU-002-S0136,O006-PSU-002,Lesson01,probability-density-functions,9c557d92a84a52b65eb23137292d54eb83ed3395a4fee240a06d9edcf1267d2f,over the support ,,pending
O006-PSU-002-S0137,O006-PSU-002,Lesson01,proof,7fbb3ccf9640651f69af3626de6836fb302a0a088c7cd27721c367b8b530e502,Proof,,pending
O006-PSU-002-S0138,O006-PSU-002,Lesson01,proof,4f7bf4aeaf2a5472babcae3aaa6ec78e946efeaa281f44a7aecc8a88e00e10ce,We’ll again follow the strategy of first finding the cumulative distribution function ,,pending
O006-PSU-002-S0139,O006-PSU-002,Lesson01,proof,a138f78c3191995b5c688d9516bd09fa2af80a3b3730dbbf0ded262c6233ed56, of the ,,pending
O006-PSU-002-S0140,O006-PSU-002,Lesson01,proof,051a5a01fd723c5ada41653dd965c077c2406b59a917ac1b16a13b0dae4bdf27," order statistic, and then differentiating it with respect to ",,pending
O006-PSU-002-S0141,O006-PSU-002,Lesson01,proof,c9eef3204d7a07ceb06ad5334763a0a75840d1500a1c2bb9f192852177cf1d5b, to get the probability density function ,,pending
O006-PSU-002-S0142,O006-PSU-002,Lesson01,proof,766a2cc4d1f007f1a874fcd4da2791262002ab3b0f3b217817e8baddd879bbe0,". Now, if the event ",,pending
O006-PSU-002-S0143,O006-PSU-002,Lesson01,proof,cf384fa3ff2df37e77208fb72e6675455e3ad0c8be891f1370f6bd60e828e87e," is considered a “success,” and we let ",,pending
O006-PSU-002-S0144,O006-PSU-002,Lesson01,proof,9f4eb62fe964998a55bf9e6360369d2219f613a695bbe67163f1ffdfdbbca8e2, = the number of such successes in ,,pending
